URL,Nome,Website,Descrição,Qtde. Colaboradores,Avaliação,Pior Avaliação,Melhor Avaliação,Qtde. Avaliações,Qtde. Resenhas,Indústria,Equilíbrio trabalho/vida pessoal,Reconhecimento e recompensa,Salário,Qualidade de gestão,Oportunidades de carreira,Dificuldade das entrevistas,Taxa de recomendação,Faixa salarial,Nº de horas trabalhadas em média,Taxa de feedback das entrevistas,Investimento de tempo em entrevistas,Modo de Trabalho,Faixa salarial (min),Faixa salarial (max),Média salarial,Nº de minutos trabalhados
https://pt.teamlyzer.com/companies/itds-portugal,ITDS Portugal,https://itdsportugal.com/,"A ITDS é líder em outsourcing de engenheiros de TI e trabalha com várias tecnologias da Web e mobile para mais de 30 clientes globais. Foi reconhecida como uma das 1000 empresas com crescimento mais rápido da Europa por 3 anos consecutivos, Great Place to Work e prémio Forbes Diamond 2023. 
A ITDS tem actualmente mais de 600 profissionais de TI a trabalhar em Portugal, Polónia e Holanda.",501-1000,3.9,1.0,5.0,33.0,18.0,Consultoria & Outsourcing IT,75,75,61,77,69,40,100.0,1857 - 2057,08:00,90,126,Depende do projeto / equipa,1857,2057,1957.0,480
https://pt.teamlyzer.com/companies/hydra-it,Hydra iT,http://www.hydra.pt,"A Hydra IT tem focado a sua actividade em três áreas de negócio: soluções integradas de ti, soluções web e conteúdos e hardware e infraestruturas.",11-50,2.6,1.0,5.0,11.0,6.0,Tecnologia da Informação,60,46,42,50,42,0,66.0,950 - 1150,08:15,,,Híbrido,950,1150,1050.0,495
https://pt.teamlyzer.com/companies/cofco,Cofco,https://www.cofcointernational.com/,"Com quase 12.000 pessoas em 35 países, a COFCO International é a plataforma de negócios de agricultura no exterior para a COFCO Corporation, a maior empresa de alimentos e agricultura da China. O grupo agroalimentar chinês COFCO vai abrir um centro de serviços partilhados em Matosinhos.",+10000,2.5,1.0,5.0,6.0,2.0,Indústria & Serviços,42,42,42,21,32,0,50.0,1966 - 2166,08:30,,,Híbrido,1966,2166,2066.0,510
https://pt.teamlyzer.com/companies/kyntech-services,Kyntech Services,https://www.kyntech.pt/pt/,"A Kyntech Services, subsidiária da Kyndryl, é especialista em serviços de gestão de infraestruturas tecnológicas. Conta atualmente com uma equipa de mais de 550 profissionais, distribuídos por Lisboa e pelos Centros de Inovação de Tomar, Viseu e Portalegre.",501-1000,1.9,1.0,5.0,20.0,11.0,Consultoria & Outsourcing IT,53,21,23,23,21,22,10.0,684 - 884,08:33,100,30,Híbrido,684,884,784.0,513
https://pt.teamlyzer.com/companies/orbcom,Orbcom,http://www.orbcom.pt,"A Orbcom é uma empresa de serviços de informática e consultoria, constituída por colaboradores jovens, dinâmicos e especializados em diversas áreas de atuação.",11-50,2.3,1.0,5.0,15.0,8.0,Tecnologia da Informação,51,38,34,34,38,45,60.0,1071 - 1271,08:12,,60,Híbrido,1071,1271,1171.0,492
https://pt.teamlyzer.com/companies/profimetrics,Itim - Profimetrics,https://www.profimetrics.com/,"A Profimetrics Software Solutions, sedeada em Portugal, é uma empresa Itim - grupo inglês que se dedica ao desenvolvimento e implementação de software de optimização na área do retalho. A Profimetrics representa a Itim nos mercados do Sul da Europa e América Latina. 
",51-200,2.6,1.0,5.0,11.0,4.0,Consultoria & Outsourcing IT,58,53,42,48,48,0,100.0,1180 - 1380,08:07,,,Híbrido,1180,1380,1280.0,487
https://pt.teamlyzer.com/companies/cognizant,Cognizant,https://www.cognizant.com/,"A Cognizant é uma empresa multinacional americana que fornece serviços de TI, incluindo serviços digitais, de tecnologia, consultoria e operações.",+10000,2.6,1.0,5.0,15.0,6.0,Tecnologia da Informação,21,21,85,64,42,45,0.0,2150 - 2350,10:00,80,180,Remote first,2150,2350,2250.0,600
https://pt.teamlyzer.com/companies/nls-new-link-solutions,NLS - New Link Solutions,http://www.nls.pt,A New Link Solutions é uma empresa de consultoria de sistemas de informação empenhada na obtenção de resultados que acrescentem valor aos seus clientes.,51-200,2.5,1.0,5.0,5.0,4.0,Consultoria & Outsourcing IT,64,21,21,21,21,37,0.0,1850 - 2050,08:00,33,63,Depende do projeto / equipa,1850,2050,1950.0,480
https://pt.teamlyzer.com/companies/brisa-inovacao,Brisa,http://www.brisa.pt,A Brisa Auto-Estradas de Portugal foi fundada em 1972. Em quatro décadas transformou-se numa das maiores operadoras de auto-estradas com portagens no mundo e a maior empresa de infra-estruturas de transporte em Portugal.,1001-5000,2.7,1.0,5.0,5.0,1.0,Indústria & Serviços,85,64,64,64,42,0,100.0,2150 - 2350,08:00,,,Híbrido,2150,2350,2250.0,480
https://pt.teamlyzer.com/companies/milestone-consulting,Milestone Consulting,http://www.milestone.pt,"Somos uma empresa dedicada à excelência na prestação de serviços e consultoria. Acreditamos que é crítico para o sucesso que o serviço prestado ao cliente seja efetuado por uma equipa de reconhecidas competências, flexível, motivada e inovadora, cujos valores e princípios éticos são perfeitamente claros. Focamos as nossas práticas no desenvolvimento, bem-estar e felicidade dos colaboradores.",51-200,2.9,1.0,5.0,13.0,5.0,Consultoria & Outsourcing IT,71,64,57,57,50,33,100.0,1800 - 2000,07:50,50,90,Híbrido,1800,2000,1900.0,470
https://pt.teamlyzer.com/companies/wygroup,WYgroup,http://www.wygroup.net/,"O WYgroup é o maior grupo de capitais nacionais dedicado aos serviços de marketing digital, operando também nas áreas de comunicação, design e publicidade.",51-200,2.2,1.0,5.0,5.0,3.0,"Publicidade, Multimédia & Videojogos",42,28,28,28,28,0,33.0,550 - 750,08:40,,,Híbrido,550,750,650.0,520
https://pt.teamlyzer.com/companies/oramix,Oramix,https://www.oramix.pt,"Com mais de 20 anos de experiência, a Oramix foca-se na gestão e otimização de performance de bases de dados, cibersegurança e apoio à transformação digital das empresas e entidades públicas.

Temos como missão agregar valor aos nossos clientes, ao adequar a melhor proposta de serviço aos seus desafios, num mercado cada vez mais digital.",51-200,2.5,1.0,5.0,13.0,7.0,Tecnologia da Informação,55,51,42,38,34,45,40.0,1050 - 1250,08:00,100,180,Depende do projeto / equipa,1050,1250,1150.0,480
https://pt.teamlyzer.com/companies/adidas,Adidas,https://www.adidas-group.com,A Adidas é uma empresa multinacional de origem alemã que conta com presença em mais de 160 países sendo também uma das maiores fabricantes de equipamentos desportivos do mundo.,+10000,2.9,1.0,5.0,7.0,2.0,Indústria & Serviços,53,64,42,64,53,0,50.0,2725 - 2925,08:00,,,Híbrido,2725,2925,2825.0,480
https://pt.teamlyzer.com/companies/hi-interactive,Hi Interactive,https://www.hi-interactive.com/,"A Hi Interactive cria experiências digitais exímias, especializada em UX/UI e Front End OutSystems. Parceira OutSystems certificada em Delivery, destacamo-nos em Design Systems, forjando Experiências de Utilizador notáveis e guiando projetos desde 2013. Operamos na EMEA e nas Américas.",11-50,2.3,1.0,5.0,14.0,4.0,Tecnologia da Informação,42,42,28,35,35,45,33.0,1100 - 1300,08:40,100,120,Híbrido,1100,1300,1200.0,520
https://pt.teamlyzer.com/companies/klx,KLx,https://www.klx.pt/,"A KLx é a subsidiária portuguesa do Grupo Crédit Agricole que fornece serviços de IT Skills & Software Development às organizações de IT dentro das linhas de negócio do grupo. Criada em fevereiro de 2020, a nossa missão é ajudar na transformação digital e nas atividades de IT do Crédit Agricole Group, capitalizando todas as competências do nosso campus internacional em Lisboa. ",201-500,2.3,1.0,5.0,17.0,7.0,Tecnologia da Informação,58,39,48,24,36,0,28.0,1971 - 2171,08:08,,,Híbrido,1971,2171,2071.0,488
https://pt.teamlyzer.com/companies/the-fork,The Fork,http://www.thefork.pt,"A The Fork é uma plataforma web que permite a reserva de mesas em restaurantes em tempo real, através do site ou da app, gratuita e disponível para iphone e sistema operativo Android. Anteriormente conhecida por BestTables, é agora uma empresa TripAdvisor.",11-50,2.6,1.0,5.0,6.0,4.0,Software House & Internet,57,50,64,42,57,45,66.0,2100 - 2300,08:00,100,60,Remote first,2100,2300,2200.0,480
https://pt.teamlyzer.com/companies/pandadoc,PandaDoc,https://www.pandadoc.com/,"A PandaDoc dá poder a mais de 40.000 organizações em crescimento, retirando o trabalho do workflow de documentos. A PandaDoc fornece uma plataforma de automação do workflow de documentos tudo-em-1 que ajuda as equipas a acelerar a capacidade de criar, gerir e assinar documentos digitais.
",501-1000,3.3,1.0,5.0,12.0,7.0,Tecnologia da Informação,80,80,80,80,69,52,100.0,4211 - 4411,08:07,66,230,Full remote,4211,4411,4311.0,487
https://pt.teamlyzer.com/companies/jungle-ai,Jungle AI,https://jungle.ai/,"A Jungle AI é uma empresa de tecnologia avançada SaaS que desenvolve soluções de IA escaláveis para ajudar os clientes a otimizar as operações dos seus ativos industriais, tais como linhas de produção, painéis solares e turbinas eólicas. ",11-50,3.1,1.0,5.0,8.0,3.0,Software House & Internet,85,75,75,85,75,67,100.0,2685 - 2885,08:00,100,60,Full remote,2685,2885,2785.0,480
https://pt.teamlyzer.com/companies/innovation-makers,Innovation Makers,https://www.inm.pt/,A Innovation Makers é uma empresa portuguesa especializada no desenvolvimento e implementação de soluções inovadoras de software e hardware centradas na experiência do utilizador.,51-200,2.6,1.0,5.0,9.0,5.0,Software House & Internet,57,35,35,35,42,67,0.0,1125 - 1325,08:20,50,55,Escritório,1125,1325,1225.0,500
https://pt.teamlyzer.com/companies/samsys,Samsys,http://www.samsys.pt,"A Samsys atua na área das TI's e integra a prestação de serviços de consultoria informática, com a missão de desenvolver soluções que ajudem as empresas a crescer.",51-200,2.6,1.0,5.0,11.0,5.0,Consultoria & Outsourcing IT,42,53,32,53,53,52,100.0,1900 - 2100,08:00,,100,Escritório,1900,2100,2000.0,480
https://pt.teamlyzer.com/companies/fidel,Fidel API,https://fidel.uk/,"A Fidel fornece uma API amigável ao programador, segura e confiável para as empresas vincularem cartões de pagamento a aplicativos móveis e da Web.",51-200,2.7,1.0,5.0,12.0,4.0,Banca & Serviços Financeiros,85,64,85,42,42,45,100.0,4150 - 4350,08:00,33,340,Híbrido,4150,4350,4250.0,480
https://pt.teamlyzer.com/companies/keyrus,Keyrus Portugal,https://keyrus.com/,"Na Keyrus, fundimos Data & Digital para construir o amanhã. Com presença em 27 países e quase 30 anos de experiência, a nossa missão é 'Make Data Matter' para humanizar o futuro. Procuras usar a tecnologia para o mesmo propósito? Junta-te a nós em jobs.keyrus.pt




",11-50,4.1,1.0,5.0,23.0,13.0,Consultoria & Outsourcing IT,76,76,67,82,73,52,100.0,2500 - 2700,08:08,83,136,Depende do projeto / equipa,2500,2700,2600.0,488
https://pt.teamlyzer.com/companies/wavecom,Wavecom,http://www.wavecom.pt,"A Wavecom é uma empresa de engenharia, especialista na integração e desenvolvimento de soluções na área das redes wireless e das comunicações rádio.",11-50,2.7,1.0,5.0,12.0,6.0,Telecomunicações & Eletrotécnica,75,48,37,53,37,56,75.0,1266 - 1466,08:00,,35,Híbrido,1266,1466,1366.0,480
https://pt.teamlyzer.com/companies/infraestruturas-de-portugal,Infraestruturas de Portugal,http://www.infraestruturasdeportugal.pt,"A Infraestruturas de Portugal, S.A. é a empresa pública que resulta da fusão entre a REFER, Rede Ferroviária Nacional, e a EP, Estradas de Portugal, empresas destinadas a gerir e administrar as infraestruturas ferroviárias e rodoviárias em Portugal,",1001-5000,2.5,1.0,5.0,5.0,2.0,Indústria & Serviços,21,21,21,42,21,45,0.0,1100 - 1300,10:00,100,180,Escritório,1100,1300,1200.0,600
https://pt.teamlyzer.com/companies/peekmed,PeekMed,https://www.peekmed.com,"A PeekMed® desenvolve um sistema usado por cirurgiões ortopédicos em todo o mundo para planear cirurgias usando tecnologia 3D e Inteligência Artificial. O sistema permite o planeamento cirúrgico e simulação de diferentes resultados e tamanhos de implantes em segundos. Portanto, quando a cirurgia ocorre, é uma execução do que foi planeado.",11-50,3.0,1.0,5.0,7.0,4.0,Software House & Internet,75,58,48,58,64,0,75.0,940 - 1140,08:30,,,Híbrido,940,1140,1040.0,510
https://pt.teamlyzer.com/companies/tlantic,Tlantic,http://www.tlantic.com/pt,"Especialistas em processos e tecnologias em ambiente de loja. Atuamos com sistemas que agilizam e facilitam as operações, desde a gestão de colaboradores, sistemas avançados de POS e aplicações de mobilidade na loja – seja noutros canais – com sistemas de interação com o e-commerce e com aplicações de mobilidade.",51-200,2.7,1.0,5.0,10.0,4.0,Software House & Internet,53,42,32,53,64,45,100.0,1166 - 1366,08:15,50,55,Escritório,1166,1366,1266.0,495
https://pt.teamlyzer.com/companies/reachdesk,Reachdesk,https://reachdesk.com/,Permitimos que as empresas cheguem facilmente aos potenciais clientes / clientes utilizando o correio directo personalizado 1-1. Automatizamos tudo com alguns cliques de um botão e integramos directamente na stack de Vendas e Marketing.,51-200,2.6,1.0,5.0,14.0,8.0,Software House & Internet,50,50,42,42,42,54,33.0,4080 - 4280,07:50,80,138,Remote first,4080,4280,4180.0,470
https://pt.teamlyzer.com/companies/emergn,Emergn,https://www.emergn.com/,"A Emergn é uma empresa global de serviços empresariais digitais com a missão de melhorar a forma como as pessoas e as empresas trabalham, para sempre. Oferece formação, consultoria e tecnologia para transformar negócios nas áreas de Product Innovation, Experience Design, Product Delivery, Intelligent Automation, Learning Skills & Capabilities, Data & Analytics, e Business Transformation.",501-1000,2.7,1.0,5.0,10.0,5.0,Consultoria & Outsourcing IT,42,53,64,32,53,45,50.0,3050 - 3250,08:00,33,90,Escolha do trabalhador,3050,3250,3150.0,480
https://pt.teamlyzer.com/companies/humanit,HumanIT,https://humanit.pt,"Consultora tecnológica que trabalha num modelo Human to Human, focado em fornecer serviços de recrutamento tecnológico, outsourcing e nearshore, ligando projetos inovadores e disjuntivos a Humans ambiciosos e qualificados. Criados neste paraíso à beira-mar e com mais de 155 Humans, oferecemos soluções tecnológicas personalizadas, garantindo uma base cultural em todos os nossos projetos.",51-200,3.4,1.0,5.0,21.0,11.0,Consultoria & Outsourcing IT,85,77,75,75,66,30,100.0,2333 - 2533,07:52,,60,Depende do projeto / equipa,2333,2533,2433.0,472
https://pt.teamlyzer.com/companies/monday-interactive-marketing,Monday,http://www.monday.pt,"A Monday é uma consultora de business design, o nosso propósito é co-criar com líderes ambiciosos para transformar os negócios através de design e estratégia. ",11-50,2.3,1.0,5.0,6.0,3.0,Consultoria & Outsourcing IT,21,42,32,32,21,22,50.0,1600 - 1800,08:30,,60,Híbrido,1600,1800,1700.0,510
https://pt.teamlyzer.com/companies/hyphen-digital-experience,Hyphen Digital Experience,https://www.hyphenteam.com/,"Somos uma comunidade global de digital experience creators. Ligamos os melhores profissionais aos melhores projetos de experiência digital. As nossas área de expertise são: UX research, UX design, UI design, Content design, UX writing, Service design, Motion graphics, Front-end, Mobile, Outsystems development, Agile methodologies, Digital marketing.",51-200,2.9,1.0,5.0,15.0,7.0,Consultoria & Outsourcing IT,75,75,64,75,75,36,100.0,1400 - 1600,07:30,40,80,Depende do projeto / equipa,1400,1600,1500.0,450
https://pt.teamlyzer.com/companies/visor-ai,Visor.ai,www.visor.ai,A Visor.ai é uma plataforma de Inteligência Artificial que permite otimizar e automatizar as interações do Atendimento ao Cliente sem codificação. É a solução perfeita para melhorar exponencialmente a capacidade de resposta e oferecer uma ótima experiência ao utilizador.,11-50,2.7,1.0,5.0,10.0,3.0,Software House & Internet,85,64,42,64,64,33,100.0,2000 - 2200,08:00,50,165,Remote first,2000,2200,2100.0,480
https://pt.teamlyzer.com/companies/sage-portugal,Sage Portugal,http://www.sage.pt,"A Sage Portugal, integra o grupo Sage, líder mundial no desenvolvimento de software de gestão e serviços para pequenas e médias empresas (pme). Com uma ampla oferta de produtos e serviços desenvolvidos para o mercado nacional, de acordo com a dimensão das empresas, temos capacidade para responder adequadamente, às necessidades dos nossos clientes.",+10000,2.7,1.0,5.0,5.0,2.0,Software House & Internet,85,64,21,64,85,22,100.0,1750 - 1950,08:00,100,60,Híbrido,1750,1950,1850.0,480
https://pt.teamlyzer.com/companies/gyant,Gyant,https://gyant.com/,"A Gyant cria tecnologia personalizável, habilitada para IA, para impulsionar compromissos mais significativos entre paciente e médico e resolver os problemas complexos de atendimento do seu sistema de saúde.",51-200,3.0,1.0,5.0,9.0,6.0,Software House & Internet,69,80,64,58,53,45,100.0,3100 - 3300,08:00,100,135,Remote first,3100,3300,3200.0,480
https://pt.teamlyzer.com/companies/leroy-merlin,Leroy Merlin,http://www.leroymerlin.com/,"A Leroy Merlin é uma rede de lojas de materiais de construção, acabamento, decoração, jardinagem e bricolagem, fundada na França.",+10000,2.9,1.0,5.0,4.0,1.0,Indústria & Serviços,85,85,64,64,42,0,100.0,2050 - 2250,08:00,,,Híbrido,2050,2250,2150.0,480
https://pt.teamlyzer.com/companies/sysnovare,Sysnovare,http://www.sysnovare.pt,"A Sysnovare – Innovative Solutions, SA actua na área das tecnologias da informação. Oferece soluções na área de gestão académica (SIGARRA), ISS - Infringement Supervision Systems, Software ERP (RH, Finanças, Produção, etc.) e soluções personalizadas para melhorar o seu negócio.",11-50,2.6,1.0,5.0,3.0,2.0,Software House & Internet,64,42,32,53,42,0,100.0,950 - 1150,08:00,,,Full remote,950,1150,1050.0,480
